panel,quantity,units,a_per_day,time_day,value,pixel_spread
PrP_Sc,total PrPSc concentration,nM,0.0235,282.137,142.3377,1.1988
PrP_Sc,total PrPSc concentration,nM,0.0235,283.127,142.4376,1.3986
PrP_Sc,total PrPSc concentration,nM,0.0235,284.117,142.7373,0.7992
PrP_Sc,total PrPSc concentration,nM,0.0235,285.107,142.6374,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,286.097,142.5375,1.1988
PrP_Sc,total PrPSc concentration,nM,0.0235,287.087,142.6374,1.3986
PrP_Sc,total PrPSc concentration,nM,0.0235,288.077,142.9371,1.1988
PrP_Sc,total PrPSc concentration,nM,0.0235,289.067,143.1369,0.7992
PrP_Sc,total PrPSc concentration,nM,0.0235,290.058,143.1369,0.7992
PrP_Sc,total PrPSc concentration,nM,0.0235,291.048,143.2368,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,292.038,143.4366,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,293.028,143.4366,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,294.018,143.3367,0.7992
PrP_Sc,total PrPSc concentration,nM,0.0235,295.008,143.4366,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,295.998,143.4366,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,296.988,143.4366,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,297.978,143.5365,0.7992
PrP_Sc,total PrPSc concentration,nM,0.0235,298.968,143.5365,0.7992
PrP_Sc,total PrPSc concentration,nM,0.0235,299.959,143.5365,0.7992
PrP_Sc,total PrPSc concentration,nM,0.0235,300.949,143.5365,0.7992
PrP_Sc,total PrPSc concentration,nM,0.0235,301.939,143.6364,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,302.929,143.6364,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,303.919,143.4366,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,304.909,143.2368,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,305.899,143.3367,1.1988
PrP_Sc,total PrPSc concentration,nM,0.0235,306.889,143.4366,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,307.879,143.4366,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,308.869,143.4366,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,309.86,143.4366,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,310.85,143.2368,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,311.84,143.037,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,312.83,142.9371,1.1988
PrP_Sc,total PrPSc concentration,nM,0.0235,313.82,142.8372,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,314.81,142.9371,1.1988
PrP_Sc,total PrPSc concentration,nM,0.0235,315.8,143.037,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,316.79,143.2368,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,317.78,143.4366,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,318.77,143.5365,0.7992
PrP_Sc,total PrPSc concentration,nM,0.0235,319.76,143.5365,0.7992
PrP_Sc,total PrPSc concentration,nM,0.0235,320.751,143.5365,0.7992
PrP_Sc,total PrPSc concentration,nM,0.0235,321.741,143.6364,0.5994
PrP_Sc,total PrPSc concentration,nM,0.0235,322.731,143.6364,0.5994
PrP_Sc,total PrPSc concentration,nM,0.0235,323.721,143.6364,0.5994
PrP_Sc,total PrPSc concentration,nM,0.0235,324.711,143.7363,0.7992
PrP_Sc,total PrPSc concentration,nM,0.0235,325.701,143.8362,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,326.691,143.7363,0.7992
PrP_Sc,total PrPSc concentration,nM,0.0235,327.681,143.7363,0.7992
PrP_Sc,total PrPSc concentration,nM,0.0235,328.671,143.7363,0.7992
PrP_Sc,total PrPSc concentration,nM,0.0235,329.661,143.7363,0.7992
PrP_Sc,total PrPSc concentration,nM,0.0235,330.652,143.7363,0.7992
PrP_Sc,total PrPSc concentration,nM,0.0235,331.642,143.7363,0.7992
PrP_Sc,total PrPSc concentration,nM,0.0235,332.632,143.6364,0.5994
PrP_Sc,total PrPSc concentration,nM,0.0235,333.622,143.6364,0.5994
PrP_Sc,total PrPSc concentration,nM,0.0235,334.612,143.6364,0.5994
PrP_Sc,total PrPSc concentration,nM,0.0235,335.602,143.7363,0.7992
PrP_Sc,total PrPSc concentration,nM,0.0235,336.592,143.9361,1.1988
PrP_Sc,total PrPSc concentration,nM,0.0235,337.582,144.036,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,338.572,144.3357,1.1988
PrP_Sc,total PrPSc concentration,nM,0.0235,339.562,144.6354,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,340.553,144.6354,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,341.543,144.5355,1.1988
PrP_Sc,total PrPSc concentration,nM,0.0235,342.533,144.4356,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,343.523,144.1359,1.1988
PrP_Sc,total PrPSc concentration,nM,0.0235,344.513,144.036,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,345.503,144.3357,1.1988
PrP_Sc,total PrPSc concentration,nM,0.0235,346.493,144.3357,1.1988
PrP_Sc,total PrPSc concentration,nM,0.0235,347.483,144.2358,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,348.473,144.2358,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,349.463,144.036,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,350.453,143.9361,0.7992
PrP_Sc,total PrPSc concentration,nM,0.0235,351.444,143.8362,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,352.434,143.7363,0.7992
PrP_Sc,total PrPSc concentration,nM,0.0235,353.424,143.6364,0.5994
PrP_Sc,total PrPSc concentration,nM,0.0235,354.414,143.8362,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,355.404,144.036,0.999
PrP_Sc,total PrPSc concentration,nM,0.0235,356.394,144.1359,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,10.85,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,11.84,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,12.83,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,16.791,0.3796,0.1998
PrP_Sc,total PrPSc concentration,nM,0.047,17.781,0.3796,0.1998
PrP_Sc,total PrPSc concentration,nM,0.047,21.741,0.4795,0.0
PrP_Sc,total PrPSc concentration,nM,0.047,22.731,0.5794,0.1998
PrP_Sc,total PrPSc concentration,nM,0.047,32.632,0.6793,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,33.622,0.6793,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,34.613,0.979,0.1998
PrP_Sc,total PrPSc concentration,nM,0.047,37.583,1.1788,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,38.573,1.2787,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,39.563,1.1788,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,42.533,2.1778,0.1998
PrP_Sc,total PrPSc concentration,nM,0.047,43.523,2.1778,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,44.514,2.1778,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,48.474,3.6763,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,49.464,3.6763,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,50.454,3.5764,0.1998
PrP_Sc,total PrPSc concentration,nM,0.047,53.424,5.4745,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,54.414,5.4745,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,55.405,5.4745,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,57.385,7.972,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,58.375,7.972,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,59.365,7.8721,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,61.345,10.7692,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,62.335,10.8691,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,63.325,10.8691,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,65.306,13.6663,0.3996
PrP_Sc,total PrPSc concentration,nM,0.047,66.296,13.7662,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,67.286,13.7662,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,69.266,16.963,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,70.256,17.0629,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,71.246,17.0629,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,73.226,20.1598,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,74.216,20.1598,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,75.207,20.2597,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,76.197,23.4566,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,77.187,23.5565,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,78.177,23.5565,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,80.157,26.9531,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,81.147,26.9531,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,82.137,26.9531,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,83.127,30.2498,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,84.117,30.3497,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,85.107,30.2498,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,87.088,33.5465,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,88.078,33.6464,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,89.068,33.6464,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,91.048,36.6434,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,92.038,36.7433,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,93.028,36.7433,0.5994
PrP_Sc,total PrPSc concentration,nM,0.047,95.008,39.6404,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,95.999,39.6404,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,96.989,39.6404,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,98.969,42.3377,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,99.959,42.3377,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,100.949,42.4376,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,103.919,44.7353,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,104.909,44.7353,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,105.9,44.7353,0.5994
PrP_Sc,total PrPSc concentration,nM,0.047,107.88,46.8332,0.3996
PrP_Sc,total PrPSc concentration,nM,0.047,108.87,46.8332,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,109.86,46.8332,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,112.83,49.1309,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,113.82,49.1309,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,114.81,49.2308,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,117.781,50.03,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,118.771,50.1299,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,119.761,50.1299,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,122.731,51.9281,0.5994
PrP_Sc,total PrPSc concentration,nM,0.047,123.721,51.9281,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,124.711,51.9281,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,127.682,53.8262,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,128.672,53.8262,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,129.662,53.8262,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,132.632,55.4246,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,133.622,55.5245,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,134.612,55.5245,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,138.573,56.2238,1.5984
PrP_Sc,total PrPSc concentration,nM,0.047,139.563,56.2238,1.5984
PrP_Sc,total PrPSc concentration,nM,0.047,140.553,56.1239,0.1998
PrP_Sc,total PrPSc concentration,nM,0.047,143.523,57.6224,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,144.513,57.6224,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,145.503,57.6224,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,148.474,58.7213,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,149.464,58.7213,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,150.454,58.7213,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,153.424,59.4206,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,154.414,59.4206,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,155.404,59.4206,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,159.365,59.6204,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,160.355,59.5205,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,161.345,59.6204,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,164.315,59.4206,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,165.305,59.4206,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,166.295,59.4206,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,170.256,59.1209,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,171.246,59.1209,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,172.236,59.1209,0.1998
PrP_Sc,total PrPSc concentration,nM,0.047,175.206,59.7203,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,176.196,59.7203,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,177.187,59.8202,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,180.157,60.6194,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,181.147,60.6194,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,182.137,60.6194,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,186.097,60.5195,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,187.087,60.4196,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,188.078,60.4196,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,191.048,60.9191,0.5994
PrP_Sc,total PrPSc concentration,nM,0.047,192.038,60.8192,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,193.028,60.8192,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,195.998,62.018,0.3996
PrP_Sc,total PrPSc concentration,nM,0.047,196.988,61.8182,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,197.979,61.8182,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,201.939,61.8182,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,202.929,61.8182,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,203.919,61.9181,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,206.889,61.4186,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,207.88,61.2188,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,208.87,61.2188,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,212.83,61.6184,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,213.82,61.5185,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,214.81,61.6184,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,217.78,61.3187,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,218.771,61.2188,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,219.761,61.3187,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,223.721,61.3187,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,224.711,61.3187,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,225.701,61.4186,0.3996
PrP_Sc,total PrPSc concentration,nM,0.047,228.672,61.3187,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,229.662,61.2188,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,230.652,61.3187,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,233.622,61.019,0.3996
PrP_Sc,total PrPSc concentration,nM,0.047,234.612,61.019,1.5984
PrP_Sc,total PrPSc concentration,nM,0.047,235.602,61.019,1.5984
PrP_Sc,total PrPSc concentration,nM,0.047,236.592,61.019,0.3996
PrP_Sc,total PrPSc concentration,nM,0.047,239.563,61.6184,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,240.553,61.7183,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,241.543,61.6184,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,244.513,61.5185,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,245.503,61.5185,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,246.493,61.5185,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,249.464,61.6184,0.0
PrP_Sc,total PrPSc concentration,nM,0.047,250.454,61.3187,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,251.444,61.4186,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,255.404,61.8182,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,256.394,61.8182,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,257.384,61.8182,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,260.355,61.8182,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,261.345,61.8182,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,262.335,61.8182,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,265.305,61.4186,0.3996
PrP_Sc,total PrPSc concentration,nM,0.047,266.295,61.3187,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,267.285,61.3187,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,271.246,61.2188,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,272.236,61.2188,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,273.226,61.2188,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,276.196,61.7183,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,277.186,61.7183,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,278.176,61.8182,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,281.147,62.2178,0.3996
PrP_Sc,total PrPSc concentration,nM,0.047,282.137,62.4176,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,283.127,62.4176,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,284.117,62.3177,0.5994
PrP_Sc,total PrPSc concentration,nM,0.047,287.087,61.8182,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,288.077,61.8182,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,289.067,61.7183,0.5994
PrP_Sc,total PrPSc concentration,nM,0.047,292.038,62.3177,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,293.028,62.4176,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,294.018,62.3177,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,297.978,63.1169,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,298.968,63.017,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,302.929,63.017,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,303.919,63.1169,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,304.909,63.1169,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,307.879,62.4176,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,308.869,62.4176,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,309.86,62.4176,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,312.83,62.018,0.3996
PrP_Sc,total PrPSc concentration,nM,0.047,313.82,61.9181,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,314.81,61.9181,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,315.8,61.6184,0.0
PrP_Sc,total PrPSc concentration,nM,0.047,318.77,62.018,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,319.76,61.9181,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,320.751,61.9181,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,323.721,61.7183,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,324.711,61.7183,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,325.701,61.7183,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,328.671,61.5185,0.1998
PrP_Sc,total PrPSc concentration,nM,0.047,329.661,61.4186,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,330.652,61.4186,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,331.642,61.4186,0.3996
PrP_Sc,total PrPSc concentration,nM,0.047,334.612,61.4186,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,335.602,61.4186,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,336.592,61.3187,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,339.562,61.5185,0.5994
PrP_Sc,total PrPSc concentration,nM,0.047,340.553,61.4186,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,341.543,61.4186,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,345.503,61.4186,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,346.493,61.4186,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,347.483,61.4186,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,350.453,61.4186,0.7992
PrP_Sc,total PrPSc concentration,nM,0.047,351.444,61.4186,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,352.434,61.5185,0.999
PrP_Sc,total PrPSc concentration,nM,0.047,355.404,61.6184,0.0
PrP_Sc,total PrPSc concentration,nM,0.047,356.394,61.4186,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,357.384,61.4186,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,358.374,61.5185,0.1998
PrP_Sc,total PrPSc concentration,nM,0.047,361.345,61.8182,1.1988
PrP_Sc,total PrPSc concentration,nM,0.047,362.335,61.9181,1.3986
PrP_Sc,total PrPSc concentration,nM,0.047,363.325,61.9181,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,7.88,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,8.87,-0.1199,1.1988
PrP_Sc,total PrPSc concentration,nM,0.094,9.86,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,12.83,-0.2198,0.5994
PrP_Sc,total PrPSc concentration,nM,0.094,13.821,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,14.811,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,15.801,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,16.791,-0.3197,0.3996
PrP_Sc,total PrPSc concentration,nM,0.094,19.761,-0.2198,0.5994
PrP_Sc,total PrPSc concentration,nM,0.094,20.751,-0.2198,0.5994
PrP_Sc,total PrPSc concentration,nM,0.094,21.741,-0.2198,0.5994
PrP_Sc,total PrPSc concentration,nM,0.094,22.731,-0.2198,0.5994
PrP_Sc,total PrPSc concentration,nM,0.094,23.721,-0.2198,0.5994
PrP_Sc,total PrPSc concentration,nM,0.094,24.712,-0.2198,0.1998
PrP_Sc,total PrPSc concentration,nM,0.094,25.702,-0.1199,0.3996
PrP_Sc,total PrPSc concentration,nM,0.094,26.692,-0.2198,0.5994
PrP_Sc,total PrPSc concentration,nM,0.094,27.682,-0.2198,0.5994
PrP_Sc,total PrPSc concentration,nM,0.094,28.672,-0.2198,0.5994
PrP_Sc,total PrPSc concentration,nM,0.094,29.662,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,30.652,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,32.632,-0.3197,0.0
PrP_Sc,total PrPSc concentration,nM,0.094,33.622,-0.2198,0.5994
PrP_Sc,total PrPSc concentration,nM,0.094,34.613,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,35.603,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,36.593,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,37.583,-0.1199,0.3996
PrP_Sc,total PrPSc concentration,nM,0.094,39.563,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,40.553,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,41.543,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,42.533,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,43.523,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,44.514,-0.2198,0.1998
PrP_Sc,total PrPSc concentration,nM,0.094,46.494,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,47.484,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,48.474,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,52.434,-0.2198,0.5994
PrP_Sc,total PrPSc concentration,nM,0.094,53.424,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,54.414,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,55.405,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,56.395,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,57.385,-0.2198,0.5994
PrP_Sc,total PrPSc concentration,nM,0.094,59.365,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,60.355,-0.02,0.999
