# Source: Samoilov et al. (2005) PNAS 102:2310-2315, Fig. 3A -- one exact
# Gillespie trajectory of Expressions 7 and 8 (black = X, green = X*).
# Method: article PDF page 3 rendered at 600 dpi with pdftoppm and cropped to
# the Fig. 3A panel (-x 2820 -y 380 -W 1800 -H 1520). Trace ink = pixels with
# mean RGB < 165, split into the X band (1150 < value < 2050) and the X* band
# (-60 < value < 700); the two traces are separated by >1000 molecules so the
# split is unambiguous. Each image column spans 0.00746 time units; the column
# min/mean/max of the ink is reported as lo/mid/hi. 'mid' is the ink centroid
# and estimates the local time-average of the plotted trajectory; lo/hi give
# the local excursion envelope (line width inflates it by about +-8 molecules).
# Axis calibration from tick-mark centers (not the frame): rows
# 148.5/378.5/604.5/836.5/1061.5/1287.5 -> 2500/2000/1500/1000/500/0 molecules;
# columns 194.5..1534.5 -> t = 0..10. Max tick residual 6.7 molecules, 0.0000 time units.
# The t=0 initial-condition spike is excluded (t >= 0.05).
t,X_lo,X_mid,X_hi,Xstar_lo,Xstar_mid,Xstar_hi
9.048507,1674.548,1730.496,1786.444,149.687,205.635,261.583
9.055970,1674.548,1730.496,1786.444,149.687,205.635,261.583
9.063433,1595.562,1673.451,1751.339,176.015,253.904,331.793
9.070896,1595.562,1673.451,1751.339,176.015,253.904,331.793
9.078358,1595.562,1673.451,1751.339,176.015,253.904,331.793
9.085821,1595.562,1673.451,1751.339,176.015,253.904,331.793
9.093284,1578.010,1660.286,1742.563,193.568,275.844,358.121
9.100746,1578.010,1660.286,1742.563,193.568,275.844,358.121
9.108209,1578.010,1660.286,1742.563,193.568,275.844,358.121
9.115672,1578.010,1660.286,1742.563,193.568,275.844,358.121
9.123134,1569.233,1620.793,1672.354,237.449,297.785,358.121
9.130597,1569.233,1620.793,1672.354,237.449,297.785,358.121
9.138060,1569.233,1620.793,1672.354,237.449,297.785,358.121
9.145522,1569.233,1620.793,1672.354,237.449,297.785,358.121
9.152985,1542.905,1598.853,1654.801,246.225,315.337,384.450
9.160448,1542.905,1598.853,1654.801,246.225,315.337,384.450
9.167910,1542.905,1598.853,1654.801,246.225,315.337,384.450
9.175373,1542.905,1598.853,1654.801,246.225,315.337,384.450
9.182836,1578.010,1629.570,1681.130,255.001,302.173,349.345
9.190299,1578.010,1629.570,1681.130,255.001,302.173,349.345
9.197761,1578.010,1629.570,1681.130,255.001,302.173,349.345
9.205224,1578.010,1629.570,1681.130,255.001,302.173,349.345
9.212687,1551.681,1612.017,1672.354,255.001,315.337,375.673
9.220149,1551.681,1612.017,1672.354,255.001,315.337,375.673
9.227612,1551.681,1612.017,1672.354,255.001,315.337,375.673
9.235075,1551.681,1612.017,1672.354,255.001,315.337,375.673
9.242537,1542.905,1615.055,1672.354,255.001,320.895,393.226
9.250000,1542.905,1615.055,1672.354,255.001,320.895,393.226
9.257463,1542.905,1615.055,1672.354,255.001,320.895,393.226
9.264925,1542.905,1615.055,1672.354,255.001,320.895,393.226
9.272388,1586.786,1664.674,1742.563,202.344,282.280,349.345
9.279851,1586.786,1664.674,1742.563,202.344,282.280,349.345
9.287313,1586.786,1664.674,1742.563,202.344,282.280,349.345
9.294776,1586.786,1664.674,1742.563,202.344,282.280,349.345
9.302239,1534.129,1598.853,1663.577,263.777,324.113,384.450
9.309701,1534.129,1598.853,1663.577,263.777,324.113,384.450
9.317164,1534.129,1598.853,1663.577,263.777,324.113,384.450
9.324627,1534.129,1598.853,1663.577,263.777,324.113,384.450
9.332090,1604.338,1704.167,1777.668,167.239,249.516,331.793
9.339552,1604.338,1704.167,1777.668,167.239,249.516,331.793
9.347015,1604.338,1704.167,1777.668,167.239,249.516,331.793
9.354478,1604.338,1704.167,1777.668,167.239,249.516,331.793
9.361940,1595.562,1642.734,1689.906,246.225,293.397,340.569
9.369403,1595.562,1642.734,1689.906,246.225,293.397,340.569
9.376866,1595.562,1642.734,1689.906,246.225,293.397,340.569
9.384328,1595.562,1642.734,1689.906,246.225,293.397,340.569
9.391791,1507.800,1609.579,1689.906,237.449,307.658,393.226
9.399254,1507.800,1609.579,1689.906,237.449,307.658,393.226
9.406716,1507.800,1609.579,1689.906,237.449,307.658,393.226
9.414179,1507.800,1609.579,1689.906,237.449,307.658,393.226
9.421642,1542.905,1620.245,1689.906,246.225,315.886,393.226
9.429104,1542.905,1620.245,1689.906,246.225,315.886,393.226
9.436567,1542.905,1620.245,1689.906,246.225,315.886,393.226
9.444030,1542.905,1620.245,1689.906,246.225,315.886,393.226
9.451493,1560.457,1625.182,1689.906,246.225,306.561,366.897
9.458955,1560.457,1625.182,1689.906,246.225,306.561,366.897
9.466418,1560.457,1625.182,1689.906,246.225,306.561,366.897
9.473881,1560.457,1625.182,1689.906,246.225,306.561,366.897
9.481343,1586.786,1638.346,1689.906,237.449,297.785,358.121
9.488806,1586.786,1638.346,1689.906,237.449,297.785,358.121
9.496269,1586.786,1638.346,1689.906,237.449,297.785,358.121
9.503731,1586.786,1638.346,1689.906,237.449,297.785,358.121
9.511194,1586.786,1633.958,1681.130,237.449,289.009,340.569
9.518657,1586.786,1633.958,1681.130,237.449,289.009,340.569
9.526119,1586.786,1633.958,1681.130,237.449,289.009,340.569
9.533582,1586.786,1633.958,1681.130,237.449,289.009,340.569
9.541045,1621.890,1664.674,1707.458,228.672,267.068,305.464
9.548507,1621.890,1664.674,1707.458,228.672,267.068,305.464
9.555970,1621.890,1664.674,1707.458,228.672,267.068,305.464
9.563433,1621.890,1664.674,1707.458,228.672,267.068,305.464
9.570896,1586.786,1655.898,1725.011,202.344,275.844,349.345
9.578358,1586.786,1655.898,1725.011,202.344,275.844,349.345
9.585821,1586.786,1655.898,1725.011,202.344,275.844,349.345
9.593284,1586.786,1655.898,1725.011,202.344,275.844,349.345
9.600746,1578.010,1625.182,1707.458,211.120,280.232,349.345
9.608209,1578.010,1625.182,1707.458,211.120,280.232,349.345
9.615672,1578.010,1625.182,1707.458,211.120,280.232,349.345
9.623134,1578.010,1625.182,1707.458,211.120,280.232,349.345
9.630597,1560.457,1642.734,1725.011,211.120,284.621,358.121
9.638060,1560.457,1642.734,1725.011,211.120,284.621,358.121
9.645522,1560.457,1642.734,1725.011,211.120,284.621,358.121
9.652985,1560.457,1642.734,1725.011,211.120,284.621,358.121
9.660448,1542.905,1629.082,1707.458,211.120,289.009,366.897
9.667910,1542.905,1629.082,1707.458,211.120,289.009,366.897
9.675373,1542.905,1629.082,1707.458,211.120,289.009,366.897
9.682836,1542.905,1629.082,1707.458,211.120,289.009,366.897
9.690299,1560.457,1642.734,1725.011,211.120,289.009,366.897
9.697761,1560.457,1642.734,1725.011,211.120,289.009,366.897
9.705224,1560.457,1642.734,1725.011,211.120,289.009,366.897
9.712687,1560.457,1642.734,1725.011,211.120,289.009,366.897
9.720149,1534.129,1625.182,1716.234,211.120,289.009,366.897
9.727612,1534.129,1625.182,1716.234,211.120,289.009,366.897
9.735075,1534.129,1625.182,1716.234,211.120,289.009,366.897
9.742537,1534.129,1625.182,1716.234,211.120,289.009,366.897
9.750000,1586.786,1651.510,1716.234,211.120,280.232,349.345
9.757463,1586.786,1651.510,1716.234,211.120,280.232,349.345
9.764925,1586.786,1651.510,1716.234,211.120,280.232,349.345
9.772388,1586.786,1651.510,1716.234,211.120,280.232,349.345
9.779851,1604.338,1647.122,1689.906,228.672,285.296,349.345
9.787313,1604.338,1647.122,1689.906,228.672,285.296,349.345
9.794776,1604.338,1647.122,1689.906,228.672,285.296,349.345
9.802239,1604.338,1647.122,1689.906,228.672,285.296,349.345
9.809701,1542.905,1581.301,1619.696,298.882,341.666,384.450
9.817164,1542.905,1581.301,1619.696,298.882,341.666,384.450
9.824627,1542.905,1581.301,1619.696,298.882,341.666,384.450
9.832090,1542.905,1581.301,1619.696,298.882,341.666,384.450
9.839552,1551.681,1598.853,1646.025,281.329,328.501,375.673
9.847015,1551.681,1598.853,1646.025,281.329,328.501,375.673
9.854478,1551.681,1598.853,1646.025,281.329,328.501,375.673
9.861940,1551.681,1598.853,1646.025,281.329,328.501,375.673
9.869403,1551.681,1612.017,1672.354,263.777,319.725,375.673
9.876866,1551.681,1612.017,1672.354,263.777,319.725,375.673
9.884328,1551.681,1612.017,1672.354,263.777,319.725,375.673
9.891791,1551.681,1612.017,1672.354,263.777,319.725,375.673
9.899254,1569.233,1612.017,1654.801,272.553,324.113,375.673
9.906716,1569.233,1612.017,1654.801,272.553,324.113,375.673
9.914179,1569.233,1612.017,1654.801,272.553,324.113,375.673
9.921642,1569.233,1612.017,1654.801,272.553,324.113,375.673
9.929104,1499.024,1576.913,1654.801,281.329,332.890,384.450
9.936567,1499.024,1576.913,1654.801,281.329,332.890,384.450
9.944030,1499.024,1576.913,1654.801,281.329,332.890,384.450
9.951493,1499.024,1576.913,1654.801,281.329,332.890,384.450
9.958955,1551.681,1594.465,1637.249,290.106,332.890,375.673
9.966418,1551.681,1594.465,1637.249,290.106,332.890,375.673
9.973881,1551.681,1594.465,1637.249,290.106,332.890,375.673
9.981343,1551.681,1594.465,1637.249,290.106,332.890,375.673
9.988806,1613.114,1682.227,1751.339,184.792,249.516,314.240
9.996269,1613.114,1682.227,1751.339,184.792,249.516,314.240
